"customer_id","gender","age","married","state","number_of_referrals","tenure_in_months","value_deal","multiple_lines","internet_type","online_security","online_backup","device_protection_plan","premium_support","streaming_tv","streaming_movies","streaming_music","unlimited_data","contract","paperless_billing","payment_method","monthly_charge","total_charges","total_revenue","customer_status","churn_category","churn_reason"
"16243-DEL","Female",67,"No","Delhi",8,2,"Deal 5","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","74.20","74.20","123.15","Churned","Price","Price too high"
"24324-MAH","Female",56,"No","Maharashtra",1,6,"Deal 2","No","Cable","No","No","Yes","No","No","No","No","Yes","One Year","Yes","Bank Withdrawal","50.95","2610.65","3132.21","Stayed","Others","Others"
"27812-MAD","Male",57,"No","Madhya Pradesh",7,5,"Deal 3","No","None","No","No","No","No","No","No","No","No","One Year","No","Mailed Check","20.25","439.75","1419.19","Stayed","Others","Others"
"74869-GUJ","Female",57,"Yes","Gujarat",9,3,"Deal 1","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","58.35","4214.25","4214.25","Stayed","Others","Others"
"93062-HAR","Female",31,"No","Haryana",10,6,"None","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Bank Withdrawal","19.85","854.80","2125.03","Stayed","Others","Others"
"11616-TAM","Male",26,"No","Tamil Nadu",6,2,"None","Yes","DSL","No","Yes","No","Yes","Yes","No","No","Yes","One Year","Yes","Bank Withdrawal","68.70","1416.20","2066.20","Stayed","Others","Others"
"97001-HAR","Male",62,"Yes","Haryana",3,23,"Deal 1","Yes","Fiber Optic","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card","109.95","7852.40","10788.56","Stayed","Others","Others"
"44934-TAM","Male",23,"Yes","Tamil Nadu",9,9,"Deal 2","Yes","Fiber Optic","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal","103.70","5071.05","6741.44","Churned","Competitor","Competitor had better devices"
"66335-UTT","Female",53,"No","Uttar Pradesh",3,2,"None","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","20.85","272.35","631.41","Stayed","Others","Others"
"94910-WES","Female",74,"Yes","West Bengal",6,3,"Deal 4","Yes","Fiber Optic","No","No","No","No","Yes","No","No","Yes","Two Year","No","Bank Withdrawal","85.35","1961.60","2845.78","Stayed","Others","Others"
"53915-PUN","Female",76,"Yes","Punjab",8,8,"None","No","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","70.15","70.15","118.12","Churned","Competitor","Competitor made better offer"
"56043-KAR","Female",21,"No","Karnataka",8,1,"None","No","DSL","Yes","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","50.30","355.10","587.78","Stayed","Others","Others"
"77072-UTT","Female",41,"Yes","Uttar Pradesh",8,3,"None","No","DSL","Yes","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","60.00","487.75","861.99","Stayed","Others","Others"
"56582-KAR","Male",58,"No","Karnataka",9,31,"None","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card","20.35","178.70","293.66","Stayed","Others","Others"
"65939-TAM","Male",63,"No","Tamil Nadu",3,24,"None","Yes","None","No","No","No","No","No","No","No","No","Two Year","Yes","Credit Card","24.80","1514.85","3770.85","Stayed","Others","Others"
"72125-AND","Male",23,"Yes","Andhra Pradesh",10,1,"Deal 4","Yes","DSL","Yes","Yes","Yes","No","No","No","No","No","Month-to-Month","No","Credit Card","65.05","1427.55","2400.71","Stayed","Others","Others"
"71887-KAR","Female",48,"No","Karnataka",5,15,"None","No","DSL","No","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card","50.35","1277.50","1277.50","Stayed","Others","Others"
"93409-ODI","Female",33,"No","Odisha",9,35,"None","No","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","70.00","70.00","108.80","Churned","Price","Price too high"
"91641-TEL","Female",22,"Yes","Telangana",15,9,"None","No","Fiber Optic","No","No","Yes","No","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal","93.80","2939.80","4077.19","Stayed","Others","Others"
"13047-KER","Female",64,"No","Kerala",3,12,"None","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","20.05","91.45","259.37","Stayed","Others","Others"
"87313-GUJ","Female",19,"No","Gujarat",14,6,"None","No","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal","20.65","1057.00","2879.08","Stayed","Others","Others"
"92985-HAR","Male",62,"No","Haryana",11,35,"None","No","Cable","No","Yes","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","39.30","1637.40","1637.40","Churned","Competitor","Competitor offered higher download speeds"
"72969-GUJ","Female",20,"No","Gujarat",7,10,"None","No","Cable","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","One Year","No","Bank Withdrawal","66.80","4689.15","4689.15","Stayed","Others","Others"
"57055-AND","Female",45,"No","Andhra Pradesh",8,30,"None","No","Cable","Yes","Yes","Yes","Yes","No","Yes","Yes","No","One Year","Yes","Credit Card","75.55","2680.15","3932.15","Stayed","Others","Others"
"51472-MAH","Female",82,"Yes","Maharashtra",6,13,"Deal 2","Yes","Fiber Optic","No","No","Yes","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal","98.40","4187.75","5912.21","Churned","Competitor","Competitor had better devices"
"31546-AND","Male",35,"Yes","Andhra Pradesh",15,33,"Deal 4","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card","20.50","402.85","1093.54","Stayed","Others","Others"
"98159-HAR","Male",40,"No","Haryana",1,25,"Deal 4","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","74.35","834.20","934.74","Churned","Competitor","Competitor made better offer"
"39649-KAR","Male",42,"Yes","Karnataka",6,36,"None","Yes","Fiber Optic","Yes","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","79.80","4526.85","5844.03","Stayed","Others","Others"
"21945-KAR","Male",61,"No","Karnataka",7,5,"None","No","Fiber Optic","Yes","No","No","Yes","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal","80.85","866.45","1061.85","Churned","Competitor","Competitor offered more data"
"31566-UTT","Male",25,"No","Uttar Pradesh",9,28,"None","No","None","No","No","No","No","No","No","No","No","One Year","No","Mailed Check","20.35","617.35","1231.86","Stayed","Others","Others"
"55554-UTT","Male",31,"Yes","Uttar Pradesh",14,1,"Deal 5","Yes","Fiber Optic","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","104.40","242.80","220.38","Churned","Attitude","Attitude of support person"
"94028-TEL","Male",24,"Yes","Telangana",11,12,"Deal 4","No","DSL","Yes","No","No","Yes","No","No","No","Yes","One Year","Yes","Mailed Check","54.60","617.85","630.61","Stayed","Others","Others"
"28848-RAJ","Male",69,"Yes","Rajasthan",14,30,"None","Yes","Fiber Optic","No","Yes","No","No","Yes","No","No","No","Month-to-Month","Yes","Bank Withdrawal","89.95","6143.15","7373.82","Churned","Competitor","Competitor had better devices"
"67253-KAR","Female",69,"Yes","Karnataka",8,17,"Deal 2","Yes","Fiber Optic","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Two Year","Yes","Bank Withdrawal","111.60","7099.00","8144.12","Stayed","Others","Others"
"24531-AND","Male",82,"No","Andhra Pradesh",10,5,"None","Yes","Fiber Optic","No","No","Yes","No","Yes","No","No","Yes","Month-to-Month","No","Bank Withdrawal","90.80","1951.00","2046.40","Churned","Competitor","Competitor had better devices"
"65424-WES","Male",41,"No","West Bengal",9,13,"None","No","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal","89.25","1907.85","2304.07","Churned","Competitor","Competitor had better devices"
"62994-KER","Male",41,"Yes","Kerala",1,36,"None","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Mailed Check","90.60","5817.45","8185.45","Stayed","Others","Others"
"85111-JHA","Female",26,"No","Jharkhand",3,2,"None","Yes","None","No","No","No","No","No","No","No","No","One Year","Yes","Credit Card","24.20","914.60","1143.92","Stayed","Others","Others"
"18756-MAD","Female",18,"No","Madhya Pradesh",15,7,"Deal 3","No","DSL","No","Yes","No","No","Yes","No","No","Yes","One Year","Yes","Credit Card","58.60","2224.50","4103.13","Stayed","Others","Others"
"41777-JAM","Female",56,"No","Jammu & Kashmir",12,8,"None","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","Yes","One Year","Yes","Credit Card","106.10","5082.80","6269.84","Churned","Other","Don't know"
"63441-RAJ","Male",40,"Yes","Rajasthan",13,13,"Deal 4","No","Fiber Optic","No","Yes","Yes","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","89.40","2001.50","2872.26","Churned","Dissatisfaction","Lack of self-service on Website"
"69527-UTT","Female",19,"No","Uttar Pradesh",8,10,"Deal 3","Yes","DSL","Yes","Yes","Yes","No","No","No","No","Yes","Two Year","No","Bank Withdrawal","64.35","1558.65","2675.61","Stayed","Others","Others"
"72349-UTT","Male",72,"Yes","Uttar Pradesh",6,12,"None","No","Fiber Optic","No","Yes","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal","72.85","688.65","773.25","Churned","Competitor","Competitor had better devices"
"56123-AND","Female",50,"Yes","Andhra Pradesh",0,1,"None","No","DSL","Yes","No","Yes","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","66.70","579.00","908.04","Stayed","Others","Others"
"58749-MAD","Female",63,"Yes","Madhya Pradesh",7,9,"None","No","Fiber Optic","No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal","80.40","2937.65","4713.53","Stayed","Others","Others"
"98901-KAR","Female",52,"No","Karnataka",12,30,"None","No","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal","70.50","70.50","111.89","Churned","Competitor","Competitor offered higher download speeds"
"29152-AND","Female",57,"Yes","Andhra Pradesh",2,13,"Deal 4","No","None","No","No","No","No","No","No","No","No","One Year","Yes","Bank Withdrawal","19.30","360.35","1065.15","Stayed","Others","Others"
"14941-MAH","Female",43,"Yes","Maharashtra",2,30,"None","No","Fiber Optic","No","Yes","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","79.25","1111.65","1499.42","Churned","Competitor","Competitor had better devices"
"52196-RAJ","Female",45,"Yes","Rajasthan",13,33,"Deal 5","No","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal","44.75","333.65","534.55","Stayed","Others","Others"
"73548-JHA","Female",32,"Yes","Jharkhand",5,15,"None","Yes","DSL","No","No","Yes","Yes","No","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal","68.60","2877.05","4391.18","Stayed","Others","Others"
"74864-JHA","Female",51,"Yes","Jharkhand",15,34,"None","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card","20.55","96.10","218.75","Stayed","Others","Others"
"71215-UTT","Female",70,"Yes","Uttar Pradesh",11,7,"None","No","DSL","No","No","Yes","No","Yes","Yes","No","Yes","One Year","Yes","Bank Withdrawal","50.05","2743.45","2743.45","Stayed","Others","Others"
"17866-HAR","Female",60,"Yes","Haryana",5,35,"None","Yes","Fiber Optic","No","No","No","No","Yes","No","No","No","Month-to-Month","Yes","Bank Withdrawal","86.50","582.50","760.77","Churned","Competitor","Competitor offered higher download speeds"
"25145-KAR","Female",42,"No","Karnataka",7,24,"None","Yes","None","No","No","No","No","No","No","No","No","Two Year","Yes","Bank Withdrawal","25.25","1841.20","5405.92","Stayed","Others","Others"
"47239-MAH","Male",56,"No","Maharashtra",6,33,"Deal 1","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","20.50","1502.25","4663.77","Stayed","Others","Others"
"14942-HAR","Male",23,"Yes","Haryana",10,11,"Deal 2","No","DSL","Yes","No","Yes","Yes","No","No","No","Yes","One Year","No","Bank Withdrawal","40.30","1794.80","1794.80","Stayed","Others","Others"
"12305-AND","Male",28,"Yes","Andhra Pradesh",13,22,"None","No","None","No","No","No","No","No","No","No","No","One Year","Yes","Credit Card","20.35","422.70","895.83","Stayed","Others","Others"
"11098-MAD","Female",30,"Yes","Madhya Pradesh",0,31,"Deal 1","No","Fiber Optic","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Two Year","No","Bank Withdrawal","95.10","6683.40","7315.12","Stayed","Others","Others"
"65623-AND","Male",43,"No","Andhra Pradesh",8,26,"None","No","Fiber Optic","No","Yes","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","92.85","5305.05","8071.07","Stayed","Others","Others"
"49504-UTT","Male",81,"No","Uttar Pradesh",10,36,"None","Yes","Fiber Optic","No","Yes","No","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal","100.60","3270.25","4725.55","Stayed","Others","Others"
"88152-TEL","Male",31,"Yes","Telangana",6,15,"Deal 5","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card","20.15","20.15","60.66","Churned","Price","Long distance charges"
"16702-JAM","Female",47,"Yes","Jammu & Kashmir",3,28,"None","No","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Credit Card","89.70","4952.95","5123.53","Stayed","Others","Others"
"56990-WES","Male",26,"Yes","West Bengal",13,27,"None","No","Cable","No","Yes","No","No","Yes","Yes","Yes","Yes","Two Year","No","Credit Card","49.65","2409.90","2409.90","Stayed","Others","Others"
"68710-UTT","Female",48,"No","Uttar Pradesh",13,7,"None","Yes","Fiber Optic","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Two Year","No","Credit Card","110.25","7279.35","10629.11","Stayed","Others","Others"
"55208-WES","Female",36,"No","West Bengal",9,13,"None","Yes","Fiber Optic","Yes","No","Yes","Yes","Yes","No","No","Yes","Two Year","Yes","Bank Withdrawal","98.20","7015.90","8850.46","Stayed","Others","Others"
"22543-UTT","Female",23,"Yes","Uttar Pradesh",4,9,"None","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","19.65","1335.20","3546.87","Stayed","Others","Others"
"79499-UTT","Female",58,"Yes","Uttar Pradesh",11,4,"Deal 2","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","One Year","No","Mailed Check","113.30","5032.25","6541.55","Stayed","Others","Others"
"54433-GUJ","Female",58,"No","Gujarat",6,11,"None","Yes","Cable","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card","90.60","6441.85","8959.69","Stayed","Others","Others"
"39581-TAM","Female",24,"No","Tamil Nadu",8,3,"None","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card","20.10","184.40","324.80","Stayed","Others","Others"
"71900-RAJ","Male",43,"Yes","Rajasthan",7,11,"None","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Bank Withdrawal","20.20","1192.30","3975.33","Stayed","Others","Others"
"88789-TAM","Male",41,"Yes","Tamil Nadu",12,6,"None","No","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","Yes","One Year","Yes","Credit Card","100.05","2090.25","2289.35","Stayed","Others","Others"
"17956-WES","Male",57,"No","West Bengal",2,6,"None","Yes","DSL","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal","49.90","1441.95","1708.75","Stayed","Others","Others"
"33968-MAD","Male",63,"Yes","Madhya Pradesh",13,34,"None","No","DSL","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal","79.20","4016.30","4875.86","Stayed","Others","Others"
"79898-PUN","Male",33,"Yes","Punjab",13,17,"None","Yes","Fiber Optic","No","Yes","Yes","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","-7.00","1021.55","1285.85","Stayed","Others","Others"
"93798-TAM","Male",64,"No","Tamil Nadu",1,6,"None","No","DSL","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal","45.30","45.30","103.67","Churned","Competitor","Competitor offered higher download speeds"
"76580-TAM","Female",29,"Yes","Tamil Nadu",0,17,"Deal 5","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Mailed Check","20.40","20.40","42.52","Churned","Price","Long distance charges"
"79098-TAM","Female",55,"No","Tamil Nadu",9,31,"Deal 4","No","None","No","No","No","No","No","No","No","No","One Year","Yes","Mailed Check","-1.00","415.90","1018.50","Stayed","Others","Others"
"78104-JHA","Female",61,"Yes","Jharkhand",11,9,"Deal 4","Yes","Fiber Optic","No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","78.95","1101.85","1330.89","Churned","Competitor","Competitor made better offer"
"58802-TAM","Female",42,"Yes","Tamil Nadu",0,32,"None","Yes","Fiber Optic","No","No","No","Yes","No","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card","89.05","1448.60","1639.96","Churned","Competitor","Competitor made better offer"
"88980-HAR","Female",41,"Yes","Haryana",9,14,"None","Yes","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal","23.30","797.10","1025.30","Stayed","Others","Others"
"74134-GUJ","Female",56,"Yes","Gujarat",5,26,"None","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","90.95","6468.60","9538.68","Stayed","Others","Others"
"14424-JHA","Male",41,"Yes","Jharkhand",14,13,"None","No","Cable","No","No","No","Yes","Yes","No","No","Yes","Two Year","Yes","Credit Card","59.80","3808.20","4473.15","Stayed","Others","Others"
"62603-TEL","Male",45,"No","Telangana",10,35,"Deal 5","No","DSL","Yes","Yes","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card","34.20","256.60","256.60","Stayed","Others","Others"
"93193-TAM","Male",73,"No","Tamil Nadu",14,14,"None","No","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal","46.00","46.00","53.74","Churned","Competitor","Competitor had better devices"
"47045-TAM","Male",74,"No","Tamil Nadu",13,20,"None","No","Fiber Optic","No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","73.00","73.00","93.55","Churned","Competitor","Competitor offered more data"
